あいない,相内
あいの,愛野
あいの,相野
あいの,藍野
あいのだ,相野田
あいのや,相野谷
あいはた,間畠
あいはた,相畑
あいはた,藍畑
あいはら,愛原
あいはら,粟飯原
あいはら,合原
あいはら,相原
あいはら,藍原
あいはら,會原
あいば,愛場
あいば,愛波
あいば,愛葉
あいば,会場
あいば,間場
あいば,間馬
あいば,饗場
あいば,饗庭
あいば,合場
あいば,合庭
あいば,餐場
あいば,相羽
あいば,相場
あいば,相庭
あいば,相波
あいば,相葉
あいば,藍場
あいば,藍葉
あいばら,相原
あいびき,相引
あいべ,相部
あいぼし,相星
あいまつ,相松
あいみ,会見
あいみ,相見
あいみ,會見
あいみや,相宮
あいむ,相武
あいもと,相本
あいもの,四十物
あいものや,四十物谷
あいや,愛屋
あいやま,愛山
あいやま,四十山
あいやま,相山
あいよし,相吉
あいよしざわ,相吉沢
あいよしざわ,相吉澤
あいら,姶良
あいろく,合六
あうち,阿内
あえ,阿江
あえば,饗場
あえば,饗庭
あお,阿尾
あお,粟生
あお,青
あおあい,青合
あおい,青井
あおいけ,青池
あおいし,青石
あおいだ,葵田
あおいで,青出
あおう,粟生
あおうだ,粟生田
あおうめ,青梅
あおえ,青栄
あおえ,青江
あおえ,青枝
あおえだ,青枝
あおお,青尾
あおか,青鹿
あおかげ,青陰
あおかげ,青影
あおかげ,青景
あおかた,青方
あおかわ,青川
あおがい,青海
あおがい,青貝
あおがき,青垣
あおがき,青柿
あおき,青黄
あおき,青鬼
あおき,青樹
あおき,青城
あおき,青木
あおぎ,青儀
あおくさ,青草
あおぐも,青雲
あおさ,青佐
あおさか,青坂
あおさき,青㟢
あおさき,青崎
あおささ,青笹
あおさわ,青澤
あおざき,青崎
あおざさ,青笹
あおし,青枝
あおしか,青鹿
あおしば,青柴
あおしま,青島
あおしま,青嶋
あおじ,青地
あおぞの,青園
あおぞら,青空
あおた,粟生田
あおた,青田
あおたか,青高
あおたけ,青竹
あおたに,青谷
あおち,青地
あおぢ,青地
あおつか,青塚
あおつか,青塚
あおつか,青墳
あおづか,青塚
あおてき,青手木
あおと,青戸
あおと,青砥
あおとう,青藤
あおなし,青梨
あおなみ,青波
あおにし,青西
あおぬき,青貫
あおぬま,青沼
あおね,青根
あおの,青野
あおば,青羽
あおば,青葉
あおぶち,青淵
あおまつ,青松
あおまめ,青豆
あおみ,青海
あおみ,青見
あおみ,青水
あおみ,碧海
あおみね,青峰
あおむら,青村
あおめ,青目
あおもと,青本
あおもり,青森
あおもり,青盛
あおもり,蒼森
あおや,青屋
あおや,青谷
あおや,青矢
あおやぎ,青栁
あおやぎ,青柳
あおやど,青宿
あおやなぎ,青柳
あおやま,青山
あおやま,碧山
あおり,阿折
あか,阿嘉
あかあな,赤穴
あかい,赤井
あかい,赤居
あかい,明井
あかい,閼伽井
あかいけ,赤池
あかいざわ,赤井沢
あかいし,赤石
あかいし,明石
あかいしざわ,赤石沢
あかいだ,赤井田
あかいでがわ,赤出川
あかいはた,赤井畑
あかいわ,赤岩
あかうし,赤牛
あかえ,赤江
あかえだ,赤枝
あかお,赤尾
あかおか,赤岡
あかおぎ,赤荻
あかおぜき,赤尾関
あかかべ,赤家部
あかかべ,赤壁
あかがき,赤垣
あかがし,赤樫
あかがね,赤金
あかがね,銅
あかがみ,赤上
あかがみ,赤神
あかがりやま,赤狩山
あかがわ,赤川
あかき,赤木
あかぎ,赤城
あかぎ,赤木
あかぎし,赤岸
あかぎり,赤桐
あかくぼ,赤久保
あかくま,赤熊
あかくら,赤倉
あかぐま,赤熊
あかぐり,赤栗
あかげ,赤毛
あかさか,赤坂
あかさか,赤阪
あかさき,赤﨑
あかさき,赤崎
あかさこ,赤窄
あかさこ,赤迫
あかさわ,赤沢
あかさわ,赤澤
あかざ,赤座
あかざき,赤﨑
あかざき,赤崎
あかざわ,赤沢
あかざわ,赤澤
あかし,紅
あかし,赤司
あかし,朋石
あかし,明石
あかしお,赤塩
あかしか,赤鹿
あかしげ,赤繁
あかした,赤下
あかしば,赤柴
あかしば,赤芝
あかしま,赤島
あかしろ,赤城
あかじ,赤地
あかじ,赤路
あかす,赤須
あかせ,赤瀬
あかせ,明瀬
あかせがわ,赤瀬川
あかそ,赤楚
あかそふ,赤祖父
あかぞめ,赤染
あかた,赤田
あかたき,赤滝
あかたに,赤谷
あかだ,赤田
あかち,赤地
あかち,明智
あかつ,吾勝
あかつ,赤津
あかつか,赤塚
あかつか,赤塚
あかつき,暁
あかつき,曉
あかつち,赤土
あかとう,赤塔
あかど,赤土
あかどまり,赤泊
あかな,赤穴
あかな,赤名
あかにし,赤西
あかぬま,赤沼
あかね,茜
あかね,赤根
あかねがくぼ,茜ヶ久保
あかねや,茜谷
あかねや,赤根谷
あかの,赤野
あかは,赤羽
あかはぎ,赤萩
あかはた,赤畑
あかはた,赤畠
あかはな,赤花
あかはに,赤埴
あかはね,赤羽
あかはね,赤羽根
あかはね,赤波根
あかはま,赤浜
あかはら,赤原
あかば,赤羽
あかばえ,赤波江
あかばたけ,赤畠
あかばね,赤羽
あかばね,赤羽根
あかばね,赤刎
あかばめ,赤羽目
あかばやし,赤林
あかひげ,赤髭
あかひで,赤秀
あかひら,赤平
あかふじ,赤藤
あかふち,赤渕
あかぶち,赤淵
あかべ,赤部
あかほ,赤保
あかほ,赤穂
あかほ,赤穗
あかほし,赤星
あかほり,赤堀
あかぼし,赤星
あかぼり,赤堀
あかま,赤間
あかま,赤真
あかまた,赤股
あかまつ,赤松
あかまる,赤丸
あかみ,赤見
あかみず,赤水
あかみない,赤見内
あかみね,阿嘉嶺
あかみね,赤峰
あかみね,赤峯
あかみね,赤嶺
あかむね,赤宗
あかむら,赤村
あかもと,赤本
あかもり,赤森
あかや,赤谷
あかやま,赤山
あかり,亜厂
あかり,明里
あかる,耀
あが,阿河
あが,阿賀
あがおか,阿賀岡
あがき,阿垣
あがけ,安掛
あがた,阿形
あがた,阿縣
あがた,安形
あがた,県
あがた,縣
あがたはま,阿潟浜
あがつま,我妻
あがつま,吾妻
あがつま,上妻
あがの,上野
あがり,上利
あがり,上里
あがりえ,東江
あがりお,上尾
あがりかなぐすく,東金城
あがりた,上里田
あがりた,揚田
あがりはま,上り浜
あがわ,阿河
あがわ,阿川
あがわ,安川
あき,阿木
あき,安喜
あき,安岐
あき,安芸
あき,安藝
あき,秋
あきいけ,秋池
あきいずみ,秋泉
あきう,秋生
あきう,秋保
あきえ,秋江
あきえだ,穐枝
あきえだ,秋枝
あきお,秋尾
あきおか,穐岡
あきおか,秋岡
あきかぜ,秋風
あきかわ,秋川
あきがわ,秋川
あきくさ,秋草
あきくに,秋國
あきくぼ,秋久保
あきぐさ,秋草
あきぐち,秋口
あきぐち,明口
あきさか,秋坂
あきさか,明坂
あきさだ,秋貞
あきさだ,秋定
あきさと,秋里
あきさわ,秋沢
あきさわ,秋澤
あきざき,秋崎
あきざと,秋里
あきざわ,穐澤
あきざわ,秋沢
あきざわ,秋澤
あきしか,秋鹿
あきしげ,秋重
あきした,秋下
あきしの,秋篠
あきしま,秋島
あきしろ,秋城
あきすえ,秋末
あきずき,秋月
あきずみ,秋炭
あきせ,明瀬
あきぞの,秋園
あきた,穐田
あきた,秋田
あきた,飽田
あきた,明田
あきた,龝田
あきたけ,秋竹
あきたに,秋谷
あきたや,秋田谷
あきだ,明田
あきちか,穐近
あきつ,秋津
あきつね,秋常
あきづえ,明杖
あきづか,秋塚
あきづき,秋月
あきづき,秋槻
あきづき,明月
あきづき,明槻
あきとみ,秋富
あきとみ,秋冨
あきとも,秋友
あきどみ,秋冨
あきなか,八月十五日
あきなが,秋永
あきなが,秋長
あきなり,秋成
あきにわ,秋庭
あきね,秋根
あきの,秋濃
あきの,秋野
あきのう,秋濃
あきのぶ,秋信
あきはた,秋畑
あきはま,秋浜
あきはら,穐原
あきはら,秋原
あきば,穐葉
あきば,秋場
あきば,秋庭
あきば,秋馬
あきば,秋葉
あきばやし,秋林
あきばやし,昭林
あきひさ,秋久
あきひろ,秋廣
あきふさ,秋房
あきふじ,秋藤
あきほ,秋保
あきほ,秋穂
あきま,秋間
あきまさ,秋政
あきまつ,秋松
あきまる,秋丸
あきみず,秋水
あきみち,秋道
あきみつ,秋光
あきみつ,秋満
あきみね,秋峯
あきみね,秋嶺
あきむね,秋宗
あきむら,穐村
あきむら,秋村
あきもと,穐元
あきもと,穐本
あきもと,秋元
あきもと,秋本
あきもと,飽本
あきもと,明元
あきもと,龝本
あきもり,秋森
あきや,秋家
あきや,秋谷
あきやす,秋安
あきやま,穐山
あきやま,暁山
あきやま,秋山
あきやま,明山
あきやま,龝山
あきよし,穐吉
あきよし,秋𠮷
あきよし,秋吉
あきよし,秋好
あきよし,明吉
あきよし,龝吉
あきら,秋楽
あきら,晶
あきら,審
あきら,審良
あきら,明
あきら,明楽
あきら,明樂
あきわ,秋和
あぎし,阿岸
あく,安久
あくい,阿久井
あくい,安久井
あくさわ,阿久沢
あくさわ,阿久澤
あくざわ,阿久沢
あくざわ,阿久澤
あくしち,悪七
あくた,芥
あくた,芥田
あくた,飽田
あくたがわ,芥川
あくたや,芥屋
あくつ,阿久津
あくつ,安久津
あくつ,堆
あくつ,圷
あくと,阿久戸
あくと,肥土
あくと,飽戸
あくど,阿久戸
あくね,阿久根
あくむし,悪虫
あぐ,安久
あぐい,阿久井
あぐい,安居
あぐい,安居院
あぐい,安喰
あぐい,日外
あぐいん,安居院
あぐさ,阿草
あぐち,阿口
あぐに,粟国
あぐね,阿具根
あぐね,莫根
あぐら,安倉
あぐり,安久利
あぐろ,阿黒
あぐろ,安黒
あけ,朱
あけ,明
あけい,明井
あけうち,明内
あけお,明尾
あけがみ,明上
あけがらす,暁烏
あけぎ,明木
あけさか,明坂
あけさだ,明定
あけしま,明島
あけしろ,明代
あけじま,明島
あけずみ,明隅
あけた,緋田
あけた,明田
あけたがわ,明田川
あけたに,明谷
あけだ,緋田
あけだ,明田
あけち,明知
あけち,明地
あけち,明智
あけち,明致
あけと,明戸
あけど,明渡
あけな,安慶名
あけなが,明永
あけにわ,明庭
あけの,明野
あけはし,明橋
あけはた,明畠
あけばやし,明林
あけひ,明日
あけひ,明比
あけび,明比
あけべ,明部
あけほ,明穂
あけほし,明星
あけぼし,明星
あけぼの,明保能
あけま,明間
あけまさ,明政
あけまつ,明松
あけみ,明海
あけみ,明見
あけみつ,明光
あけみね,明峯
あけむら,明村
あけもと,明元
あけもと,明本
あけや,明谷
あけやま,朱山
あけやま,明山
あけよし,明吉
あけら,明楽
あけら,明樂
あけり,明里
あげ,揚
あげい,揚井
あげいし,上石
あげいし,揚石
あげいわ,揚岩
あげさわ,上沢
あげじ,上路
あげた,安慶田
あげた,上田
あげた,明田
あげた,揚田
あげつま,上妻
あげつま,揚妻
あげと,揚戸
あげな,安慶名
あげの,揚野
あげのその,上之園
あげはま,上濱
あげはら,揚原
あげまつ,上松
あげみ,上見
あげみず,上水
あげむら,揚村
あげもと,上本
あこ,阿古
あこ,阿児
あこ,吾子
あこう,赤穂
あこう,赤廣
あこう,赤穗
あこうだに,赤穂谷
あこした,阿古下
あこしま,阿子島
あこじま,阿子島
あごう,吾郷
あさ,阿佐
あさ,浅
あさ,朝
あさ,麻
あさい,旭井
あさい,浅井
あさい,朝位
あさい,朝井
あさい,朝居
あさい,麻井
あさい,淺井
あさいし,浅石
あさいね,朝稲
あさう,朝鵜
あさうえ,麻植
あさうち,朝内
あさうみ,浅海
あさうら,浅浦
あさうら,朝浦
あさえ,浅江
あさえ,朝栄
あさえ,朝江
あさえだ,浅枝
あさえだ,朝枝
あさえだ,淺枝
あさお,浅黄
あさお,浅生
あさお,浅尾
あさお,浅雄
あさお,旦尾
あさお,朝生
あさお,朝尾
あさお,麻生
あさお,麻尾
あさおか,浅岡
あさおか,朝岡
あさおか,麻岡
あさか,阿坂
あさか,安坂
あさか,安積
あさか,浅加
あさか,浅賀
あさか,浅香
あさか,朝賀
あさか,朝香
あさか,淺香
あさかい,浅貝
あさかい,朝海
あさかい,朝貝
あさかげ,浅蔭
あさかげ,朝蔭
あさかみ,浅上
あさかわ,浅川
あさかわ,朝河
あさかわ,朝川
あさかわ,麻河
あさかわ,麻川
あさかわ,淺川
あさが,浅賀
あさが,朝賀
あさが,麻賀
あさがい,浅貝
あさがい,朝貝
あさがお,朝顔
あさがみ,浅上
あさがみ,麻上
あさがわ,浅川
あさき,浅木
あさき,朝喜
あさき,朝木
あさき,朝来
あさき,麻喜
あさき,麻木
あさきもり,浅木森
あさぎ,浅黄
あさぎ,浅木
あさぎ,淺木
あさぎり,浅桐
あさぎり,浅霧
あさぎり,淺桐
あさくさ,浅草
あさくに,朝国
あさくの,朝久野
あさくの,朝来野
あさくぼ,浅窪
あさくま,朝熊
あさくま,朝隈
あさくら,浅倉
あさくら,浅蔵
あさくら,朝倉
あさくろ,朝倉
あさげ,阿佐慶
あさこ,浅古
あさこ,浅子
あさこ,朝子
あさこし,浅越
あさこし,淺越
あさごえ,浅越
あさごし,浅越
あささか,浅坂
あさざわ,浅沢
あさざわ,浅澤
あさざわ,朝澤
あさざわ,淺澤
あさしば,浅芝
あさしま,浅島
あさじ,浅地
あさじ,淺治
あさじま,浅島
あさじま,浅嶋
あさじま,麻島
あさずま,浅妻
あさずま,朝妻
あさたに,浅谷
あさたに,麻谷
あさたに,淺谷
あさだ,阿早田
あさだ,浅田
あさだ,朝田
あさだ,麻田
あさだ,淺田
あさぢ,浅地
あさつ,浅津
あさつか,朝塚
あさつけ,朝付
あさつま,浅妻
あさつま,朝妻
あさづ,浅津
あさづき,朝月
あさづま,浅妻
あさづま,朝妻
あさづま,麻妻
あさと,安里
あさと,朝戸
あさとみ,浅富
あさとみ,浅冨
あさど,朝戸
あさな,浅名
あさなか,朝中
あさなか,麻中
あさなが,浅長
あさなぎ,麻薙
あさなべ,朝鍋
あさなみ,浅並
あさなみ,朝波
あさなり,浅成
あさにし,朝西
あさぬま,浅沼
あさぬま,浅湫
あさぬま,淺沼
あさの,浅埜
あさの,浅野
あさの,朝野
あさの,麻野
あさの,淺野
あさのい,浅野井
あさのい,麻野井
あさのま,浅野間
あさのみ,浅海
あさのめ,浅野目
あさは,浅葉
あさはた,浅畑
あさはた,麻畑
あさはた,麻畠
あさはら,浅原
あさはら,朝原
あさはら,麻原
あさはら,淺原
あさば,浅羽
あさば,浅場
あさば,浅葉
あさば,麻場
あさば,淺羽
あさばたけ,麻畠
あさばやし,浅林
あさひ,旭
あさひ,朝火
あさひ,朝日
あさひ,朝比
あさひ,朝飛
あさひおか,旭岡
あさひだ,旭田
あさひな,朝夷
あさひな,朝比奈
あさひや,旭谷
あさひろ,朝広
あさひろ,朝廣
あさふじ,朝藤
あさぶ,朝生
あさぶ,麻生
あさぶき,朝吹
あさぶし,朝武士
あさべ,阿佐部
あさべ,浅部
あさべ,朝部
あさほ,朝穂
あさほ,朝穗
あさほり,浅堀
あさほり,朝堀
あさま,浅間
あさま,朝間
あさま,朝馬
あさま,淺間
あさまち,朝町
あさまつ,浅松
あさまつ,淺松
あさみ,阿佐見
あさみ,阿佐美
あさみ,阿左見
あさみ,阿左美
あさみ,浅海
あさみ,浅見
あさみ,浅美
あさみ,朝海
あさみ,朝見
あさみ,朝民
あさみず,浅水
あさみつ,朝光
あさみどり,朝緑
あさむら,浅村
あさむら,淺村
あさめん,浅面
あさもと,浅本
あさもと,朝元
あさもと,朝本
あさもと,麻元
あさもり,浅森
あさもり,朝森
あさや,浅谷
あさやま,浅山
あさやま,朝山
あさやま,淺山
あさり,浅利
あさり,浅里
あさり,麻里
あさわ,浅輪
あさわ,浅和
あさわか,浅若
あざかみ,阿座上
あざかみ,呰上
あざがみ,安座上
あざごえ,浅越
あざま,阿座間
あざま,安座間
あざみ,阿佐美
あざみ,阿左美
あざみ,浅見
あざみ,莇
あざみ,薊
あざみた,莇田
あし,芦
あしあらい,足洗
あしうち,芦内
あしお,芦生
あしお,芦尾
あしお,足尾
あしおい,芦生
あしおか,芦岡
あしか,足駕
あしかい,芦界
あしかが,足利
あしかり,葦苅
あしかり,芦刈
あしかわ,芦川
あしかわ,蘆川
あしが,阿志賀
あしがき,芦垣
あしがき,足垣
あしがや,芦ヶ谷
あしき,足木
あしきた,芦北
あしくぼ,芦久保
あしぐち,芦口
あしさき,芦崎
あしさこ,芦硲
あしざき,芦崎
あしざわ,葦沢
あしざわ,葦澤
あしざわ,芦沢
あしざわ,芦澤
あしざわ,足沢
あしざわ,蘆沢
あしざわ,蘆澤
あしずみ,芦住
あした,芦田
あしたか,芦高
あしたか,足高
あしたがわ,芦田川
あしたて,芦立
あしたに,葦谷
あしたに,芦谷
あしたに,足谷
あしたに,蘆谷
あしだ,葦田
あしだ,芦田
あしだ,足田
あしだ,蘆田
あしだて,芦立
あしだて,蘆立
あしつ,葦津
あしづ,葦津
あしづ,芦津
あしづか,芦塚
あしとみ,安次富
あしな,葦名
あしな,芦名
あしなか,芦中
あしなざわ,芦名澤
あしぬま,芦沼
あしの,葦埜
あしの,芦野
あしはら,悪原
あしはら,芦原
あしはら,足原
あしはら,蘆原
あしば,芦葉
あしば,足羽
あしばやし,芦林
あしばら,芦原
あしぶ,芦部
あしべ,芦部
あしべ,芦辺
あしべ,蘆邉
あしま,芦間
あしみね,安次嶺
あしむら,芦村
あしむら,蘆村
あしもと,芦本
あしもり,芦森
あしもり,足森
あしや,芦谷
あしやま,芦山
あしわ,足羽
あしわけ,芦分
あしわら,芦原
あじ,阿字
あじ,安治
あじおか,味岡
あじか,味香
あじかた,味方
あじかわ,阿路川
あじかわ,安治川
あじかわ,庵治川
あじき,阿式
あじき,安喰
あじき,安食
あじき,味木
あじぐち,味口
あじさか,鯵坂
あじさか,鰺坂
あじさわ,味沢
あじさわ,味澤
あじし,味志
あじた,味田
あじたに,味谷
あじち,阿字地
あじち,阿慈知
あじち,阿慈地
あじち,味地
あじつ,安室
あじと,味戸
あじとみ,安次富
あじとみ,安次冨
あじな,阿品
あじま,阿島
あじま,安島
あじま,安嶋
あじみ,安心院
あじみね,安次嶺
あじむ,安心院
あじむら,味村
あじもと,味本
あじゃり,阿舎利
あじやま,味山
あじろ,安代
あじろ,足代
あじろ,網代
あすか,安宿
あすか,飛鳥
あすかい,飛鳥井
あすかた,飛鳥田
あすかた,飛鳥方
あすかま,飛鳥間
あすけ,足助
あすま,飛鳥間
あすま,飛鳥馬
あすま,遊馬
あすみ,阿隅
あすやま,明日山
あすわ,阿諏訪
あずい,安随
あずき,小豆
あずきさわ,小豆沢
あずきさわ,小豆澤
あずきざわ,小豆沢
あずきざわ,小豆澤
あずきの,小豆野
あずせ,東瀬
あずはた,小豆畑
あずま,阿妻
あずま,阿萬
あずま,我妻
あずま,吾妻
あずま,四阿
あずま,東
あずま,東妻
あずまい,東井
あずまいし,東石
あずまうち,東内
あずまかわ,東川
あずまがいと,東垣外
あずまだ,東田
あずまね,東根
あずまの,東野
あずまみ,東見
あずまや,東屋
あずまや,東谷
あずみ,阿住
あずみ,阿澄
あずみ,阿曇
あずみ,安海
あずみ,安住
あずみ,安積
あせ,阿瀬
あせち,阿世知
あせち,阿瀬知
あせみ,阿瀬見
あぜ,畦
あぜうら,畦浦
あぜかわ,畔川
あぜがみ,畔上
あぜくら,畦倉
あぜこし,畔越
あぜざき,畔崎
あぜた,畝田
あぜた,畔田
あぜたか,畔高
あぜち,阿世知
あぜち,畦地
あぜち,畔地
あぜち,疇地
あぜつ,畔津
あぜはら,畦原
あぜはら,畔原
あぜまち,畦町
あぜもと,畦元
あぜもと,畦本
あぜもと,畝本
あぜやなぎ,畦柳
あぜやなぎ,畔柳
あそ,阿曾
あそ,阿曽
あそ,阿蘇
あそ,阿蘓
あそ,安曽
あそ,安蘇
あそ,安蘓
あそ,麻生
あそう,阿宗
あそう,阿相
あそう,浅生
あそう,朝生
あそう,麻生
あそう,淺生
あそがわ,麻生川
あそたに,阿蘇谷
あそだ,阿曽田
あそだ,安曽田
あそだ,遊田
あそぬま,阿曽沼
あそべ,遊部
あそや,安蘇谷
あそん,阿孫
あた,阿多
あたいがわ,安宅川
あたえ,与
あたえ,與
あたか,阿高
あたか,安高
あたか,安宅
あたかやま,安宅山
あたがわ,阿田川
あたぎ,安宅
あたぎ,能木
あたく,阿宅
あたぐち,阿多口
あたけ,阿竹
あたけ,阿武
あたけ,安宅
あたご,愛宕
あたち,足立
あたみ,熱海
あたら,新
あたらし,新
あたらし,新子
あたらしや,新屋
あたり,阿多利
あたり,中
あたり,当
あたり,當
あだがわ,阿田川
あだち,阿達
あだち,芦達
あだち,芦立
あだち,安達
あだち,安立
あだち,安逹
あだち,足達
あだち,足立
あだち,明立
あだちはら,足立原
あだにや,安谷屋
あちおく,東奥
あちは,阿知波
あちは,阿知葉
あちば,阿知葉
あちゃ,阿茶
あちら,阿知羅
あちら,阿知良
あちわ,阿知波
あちわ,阿知和
あぢき,安食
あぢさか,鰺坂
あっそ,且来
あっぱり,遖
あつ,阿津
あつ,厚
あつい,厚井
あつうみ,厚海
あつうら,厚浦
あつかわ,阿津川
あつかわ,厚川
あつがせ,厚ケ瀬
あつがせ,厚ヶ瀬
あつき,安月
あつき,厚木
あつぎ,厚木
あつさわ,敦澤
あつざわ,厚沢
あつざわ,厚澤
あつし,厚
あつし,篤
あつしば,厚芝
あつじ,阿辻
あつじ,阿閉
あつじ,厚地
あつた,厚田
あつた,敦田
あつた,熱田
あつち,圧地
あつち,厚地
あつぢ,厚地
あつはた,安津畑
あつみ,渥見
あつみ,渥美
あつみ,安海
あつみ,厚海
あつみ,厚見
あつみ,厚美
あつみ,厚味
あつみ,敦見
あつみ,熱海
あつむら,厚村
あつめ,厚目
あつも,厚母
あつや,厚谷
あつわた,厚綿
あづ,阿津
あづきざわ,小豆澤
あづた,吾田
あづち,阿津地
あづち,安土
あづち,足土
あづま,阿妻
あづま,安妻
あづま,我妻
あづま,吾妻
あづま,四阿
あづま,東
あづま,東生
あづま,東都
あづみ,安海
あづみ,安積
あてんぼう,阿天坊
あでかわ,阿出川
あでがわ,阿出川
あと,阿戸
あといで,後出
あとう,阿藤
あとうだ,阿刀田
あとがみ,後上
あとがみ,後神
あとがみ,跡上
あとぐち,後口
あとじ,阿閉
あとじ,跡治
あとじ,跡地
あとだ,阿刀田
あとの,後野
あとはら,後原
あとべ,跡部
あとべ,跡辺
あとべ,跡邊
あとみ,跡見
あとやま,後山
あとろ,後路
あど,阿戸
あどう,網頭
あない,穴井
あなお,穴生
あなお,穴太
あなおり,穴織
あなかぜ,穴風
あながま,穴竈
あながわ,穴川
あなくぼ,穴久保
あなくら,穴倉
あなくら,穴蔵
あなぐち,穴口
あなぐら,穴蔵
あなざわ,穴沢
あなざわ,穴澤
あなしげ,穴繁
あなせ,穴瀬
あなた,英
あなたに,穴谷
あなだ,穴田
あなち,穴地
あなとり,穴鳥
あなはら,穴原
あなばら,穴原
あなぶき,穴吹
あなほ,穴穂
あなほ,穴穗
あなみ,阿南
あなみ,穴見
あなみず,穴水
あなみつ,穴光
あなもと,穴本
あなやま,穴山
あなん,阿南
あなん,穴南
あにい,兄井
あにや,安仁屋
あにや,喜友名
あねかわ,姉川
あねがわ,姉川
あねさき,姉崎
あねざき,姉崎
あねたい,姉帯
あねは,姉歯
あの,阿野
あの,吾野
あのう,阿納
あのたに,安野谷
あのだ,安濃田
あはごん,阿波根
あはら,阿原
あはれん,阿波連
あば,阿波
あばさき,阿波嵜
あひこ,阿彦
あひこ,安彦
あびき,網引
あびくら,阿比倉
あびこ,阿彦
あびこ,安孫子
あびこ,安彦
あびこ,我孫子
あびこ,吾孫子
あびの,阿比野
あびる,阿比留
あびる,阿蒜
あびる,畔蒜
あふそ,安富祖
あふそ,安冨祖
あぶ,阿武
あぶ,安封
あぶえ,虻江
あぶかわ,虻川
あぶき,阿吹
あぶき,阿武木
あぶく,安福
あぶつか,鐙塚
あぶの,阿武野
あぶみ,阿踏
あぶみ,鎧
あぶみ,鐙
あぶみや,鐙屋
あぶみや,鐙谷
あぶら,油
あぶらい,油井
あぶらいし,油石
あぶらかわ,油川
あぶらき,油木
あぶらざ,油座
あぶらた,油田
あぶらたに,油谷
あぶらだ,油田
あぶらの,油野
あぶらもと,油本
あぶらや,油屋
あぶらや,油家
あぶらや,油谷
あべ,阿武
あべ,阿部
あべ,阿閉
あべ,阿辺
あべ,安倍
あべ,安部
あべ,安辺
あべい,安部井
あべかわ,阿部川
あべかわ,安部川
あべき,棈木
あべくら,阿部倉
あべくら,安部倉
あべた,阿部田
あべた,安部田
あべまつ,棈󠄁松
あべまつ,棈松
あべやま,阿辺山
あべやま,安部山
あぼ,阿保
あぼ,安保
あぼ,英保
あぼう,阿保
あぼう,安保
あぼし,網干
あぼたに,阿保谷
あぽ,阿保
あま,阿万
あま,阿萬
あま,安満
あまい,天井
あまいけ,雨池
あまいけ,天池
あまいし,天石
あまいわ,天岩
あまう,天羽
あまう,天雨
あまうち,雨内
あまえ,天江
あまお,天尾
あまおおの,天王野
あまおか,天岡
あまおか,天岳
あまおか,尼岡
あまかい,雨海
あまかす,甘粕
あまかす,天春
あまかす,天粕
あまかた,天方
あまかわ,雨川
あまかわ,天河
あまかわ,天川
あまかわ,尼川
あまかわや,天川谷
あまが,天賀
あまがい,雨海
あまがい,雨貝
あまがい,雨甲斐
あまがい,雨谷
